timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.829746,8.858053,8.738734,8.777628,2.4078976e+07,2.1043267e+08
2026-03-09 11:30:00,8.782316,8.808852,8.750296,8.774955,5.924386e+06,5.2537164e+07
2026-03-09 14:00:00,8.771111,8.801743,8.748215,8.774084,4.685725e+06,4.199841e+07
2026-03-09 15:00:00,8.769345,8.792165,8.733286,8.759592,7.356297e+06,6.4556132e+07
2026-03-10 10:30:00,8.750901,8.774486,8.697661,8.720646,1.4416156e+07,1.2623654e+08
2026-03-10 11:30:00,8.716283,8.7405205,8.688262,8.707115,4.35568e+06,3.897216e+07
2026-03-10 14:00:00,8.691377,8.725751,8.661162,8.693959,5.436945e+06,4.830511e+07
2026-03-10 15:00:00,8.6931715,8.723502,8.668115,8.696557,6.108962e+06,5.310125e+07
2026-03-11 10:30:00,8.68583,8.732968,8.659768,8.704749,1.069291e+07,8.85113e+07
2026-03-11 11:30:00,8.704088,8.73056,8.681002,8.704255,4.666072e+06,4.0427224e+07
2026-03-11 14:00:00,8.705063,8.727983,8.684437,8.702527,3.3627605e+06,2.9571848e+07
2026-03-11 15:00:00,8.702787,8.727405,8.679377,8.702126,6.423966e+06,5.584922e+07
2026-03-12 10:30:00,8.681028,8.747145,8.663727,8.71998,1.1194109e+07,9.17345e+07
2026-03-12 11:30:00,8.717064,8.745348,8.685084,8.710776,3.8284325e+06,3.46191e+07
2026-03-12 14:00:00,8.701044,8.742739,8.669992,8.708142,5.287468e+06,4.588188e+07
2026-03-12 15:00:00,8.700908,8.723674,8.670786,8.690978,5.4437355e+06,4.797921e+07
2026-03-13 10:30:00,8.692457,8.718211,8.662586,8.68716,8.468397e+06,7.405093e+07
2026-03-13 11:30:00,8.684888,8.70911,8.668223,8.687982,3.5284205e+06,3.0867852e+07
2026-03-13 14:00:00,8.69205,8.728145,8.672645,8.69463,5.339442e+06,4.655811e+07
2026-03-13 15:00:00,8.695473,8.718464,8.670977,8.688946,5.964739e+06,5.2121216e+07
