timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.787814,8.857838,8.779027,8.828214,1.574252e+07,1.3864902e+08
2026-03-09 11:30:00,8.831347,8.8576145,8.805062,8.830897,4.798066e+06,4.3250416e+07
2026-03-09 14:00:00,8.83856,8.868279,8.8083725,8.833524,5.141643e+06,4.61976e+07
2026-03-09 15:00:00,8.832753,8.859759,8.811888,8.836709,5.7700545e+06,5.1390024e+07
2026-03-10 10:30:00,8.831434,8.853075,8.786773,8.80857,1.2576718e+07,1.1128134e+08
2026-03-10 11:30:00,8.811188,8.83591,8.78867,8.810916,5.0472705e+06,4.479208e+07
2026-03-10 14:00:00,8.805449,8.833638,8.78846,8.813307,4.804931e+06,4.2801784e+07
2026-03-10 15:00:00,8.811377,8.838294,8.793811,8.817301,5.548339e+06,4.941216e+07
2026-03-11 10:30:00,8.756609,8.826717,8.702592,8.800831,1.0080248e+07,8.91162e+07
2026-03-11 11:30:00,8.80377,8.830279,8.780683,8.805386,3.461826e+06,3.1086564e+07
2026-03-11 14:00:00,8.80565,8.829172,8.784903,8.805217,3.875007e+06,3.450497e+07
2026-03-11 15:00:00,8.805422,8.83024,8.785515,8.806375,5.476783e+06,4.8617896e+07
2026-03-12 10:30:00,8.8074,8.832125,8.785516,8.805589,6.819123e+06,6.0478464e+07
2026-03-12 11:30:00,8.801936,8.822434,8.781552,8.799255,3.703434e+06,3.2779648e+07
2026-03-12 14:00:00,8.796069,8.816506,8.777695,8.795126,3.0196545e+06,2.6909044e+07
2026-03-12 15:00:00,8.789463,8.811638,8.769515,8.7872095,4.572399e+06,4.0450304e+07
2026-03-13 10:30:00,8.770697,8.820238,8.745378,8.796995,7.6702465e+06,6.7008036e+07
2026-03-13 11:30:00,8.790217,8.810733,8.7661,8.784211,3.515951e+06,3.1281464e+07
2026-03-13 14:00:00,8.780071,8.802509,8.761989,8.780859,3.613985e+06,3.204652e+07
2026-03-13 15:00:00,8.776941,8.800243,8.75982,8.778962,4.247326e+06,3.746456e+07
