timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.845214,8.880241,8.822054,8.854408,1.759551e+07,1.5564267e+08
2026-03-09 11:30:00,8.853341,8.87673,8.827641,8.852354,5.142603e+06,4.6166804e+07
2026-03-09 14:00:00,8.846693,8.867971,8.8237505,8.845104,4.1616985e+06,3.7392736e+07
2026-03-09 15:00:00,8.842055,8.868226,8.822345,8.845167,6.2415205e+06,5.5547576e+07
2026-03-10 10:30:00,8.836622,8.853417,8.786369,8.802428,1.1285711e+07,1.0048437e+08
2026-03-10 11:30:00,8.805555,8.833788,8.787219,8.812876,4.219424e+06,3.7538696e+07
2026-03-10 14:00:00,8.80782,8.830791,8.789003,8.808773,3.725709e+06,3.3302344e+07
2026-03-10 15:00:00,8.807486,8.8316145,8.788307,8.808496,5.0959525e+06,4.5468104e+07
2026-03-11 10:30:00,8.805125,8.823824,8.773474,8.791239,8.0285365e+06,7.1100536e+07
2026-03-11 11:30:00,8.791092,8.813491,8.771493,8.790874,3.8353795e+06,3.379385e+07
2026-03-11 14:00:00,8.789307,8.810698,8.770567,8.788556,3.4690365e+06,3.0815592e+07
2026-03-11 15:00:00,8.785546,8.807734,8.7664795,8.784057,4.394583e+06,3.8849612e+07
2026-03-12 10:30:00,8.782387,8.802932,8.756982,8.774582,7.2895945e+06,6.432989e+07
2026-03-12 11:30:00,8.773726,8.797361,8.758054,8.778409,3.2592475e+06,2.8732004e+07
2026-03-12 14:00:00,8.774991,8.796986,8.758966,8.777582,2.8654325e+06,2.5594172e+07
2026-03-12 15:00:00,8.77256,8.795864,8.75673,8.774874,3.7859965e+06,3.3518924e+07
2026-03-13 10:30:00,8.773709,8.7950535,8.74948,8.76723,7.607655e+06,6.7090684e+07
2026-03-13 11:30:00,8.767384,8.7902155,8.751058,8.770995,3.1312665e+06,2.7691512e+07
2026-03-13 14:00:00,8.766584,8.788833,8.750957,8.770055,2.758853e+06,2.467514e+07
2026-03-13 15:00:00,8.765359,8.790111,8.749215,8.768886,4.376083e+06,3.857563e+07
