timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.845045,8.871207,8.818199,8.843435,1.6948196e+07,1.4981571e+08
2026-03-09 11:30:00,8.842051,8.864513,8.817643,8.84014,4.4968555e+06,4.0328624e+07
2026-03-09 14:00:00,8.833538,8.854386,8.810736,8.8301325,3.9056315e+06,3.5005388e+07
2026-03-09 15:00:00,8.828614,8.857659,8.812258,8.836591,6.1999e+06,5.5162464e+07
2026-03-10 10:30:00,8.829521,8.846862,8.773656,8.808773,9.147388e+06,8.048966e+07
2026-03-10 11:30:00,8.809305,8.8372135,8.792061,8.817948,3.7391225e+06,3.3277856e+07
2026-03-10 14:00:00,8.813198,8.837262,8.796544,8.817748,3.247361e+06,2.9226672e+07
2026-03-10 15:00:00,8.81261,8.835703,8.794009,8.812453,4.49093e+06,3.996554e+07
2026-03-11 10:30:00,8.810132,8.830021,8.783934,8.80124,7.4501365e+06,6.6194936e+07
2026-03-11 11:30:00,8.799853,8.820563,8.778345,8.79687,3.6937205e+06,3.2631648e+07
2026-03-11 14:00:00,8.79407,8.815004,8.774978,8.792737,3.3767905e+06,3.0021916e+07
2026-03-11 15:00:00,8.789295,8.811144,8.769586,8.787287,4.321515e+06,3.820087e+07
2026-03-12 10:30:00,8.7856045,8.806117,8.761302,8.778591,6.7242215e+06,5.9382096e+07
2026-03-12 11:30:00,8.777667,8.800879,8.761918,8.782065,3.160865e+06,2.7900044e+07
2026-03-12 14:00:00,8.7782135,8.799868,8.761967,8.780477,2.792495e+06,2.4969912e+07
2026-03-12 15:00:00,8.775399,8.798613,8.758631,8.776882,4.066919e+06,3.5967956e+07
2026-03-13 10:30:00,8.776181,8.7973,8.753775,8.771325,6.579417e+06,5.8029656e+07
2026-03-13 11:30:00,8.769475,8.789204,8.749973,8.766635,3.3678085e+06,2.9714968e+07
2026-03-13 14:00:00,8.762553,8.783281,8.745082,8.762529,3.0856115e+06,2.7418708e+07
2026-03-13 15:00:00,8.759141,8.781497,8.74124,8.75897,4.367702e+06,3.8509016e+07
