timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.845045,8.871207,8.818199,8.843435,1.6948196e+07,1.4981571e+08
2026-03-09 11:30:00,8.840992,8.8639555,8.815721,8.838689,4.966926e+06,4.4359236e+07
2026-03-09 14:00:00,8.831797,8.85313,8.808456,8.828192,4.399574e+06,3.9184156e+07
2026-03-09 15:00:00,8.826291,8.852019,8.806994,8.829017,6.096825e+06,5.414908e+07
2026-03-10 10:30:00,8.823609,8.84038,8.786563,8.805004,8.863235e+06,7.8357224e+07
2026-03-10 11:30:00,8.8069315,8.830859,8.787349,8.809058,3.7272045e+06,3.3021348e+07
2026-03-10 14:00:00,8.802731,8.826176,8.784805,8.8049555,3.610597e+06,3.227886e+07
2026-03-10 15:00:00,8.803414,8.827514,8.78418,8.803448,5.453101e+06,4.850396e+07
2026-03-11 10:30:00,8.801395,8.821411,8.775717,8.792669,7.089054e+06,6.278282e+07
2026-03-11 11:30:00,8.791086,8.813078,8.771896,8.791014,3.7686625e+06,3.3206032e+07
2026-03-11 14:00:00,8.788784,8.810117,8.770258,8.788376,3.443944e+06,3.0544692e+07
2026-03-11 15:00:00,8.786051,8.806963,8.765817,8.782269,4.718792e+06,4.172408e+07
2026-03-12 10:30:00,8.78142,8.802273,8.756493,8.77446,7.3175265e+06,6.453638e+07
2026-03-12 11:30:00,8.773395,8.797129,8.757602,8.778105,3.274509e+06,2.8834644e+07
2026-03-12 14:00:00,8.774471,8.79655,8.758407,8.777129,2.8773625e+06,2.5670728e+07
2026-03-12 15:00:00,8.772809,8.795252,8.755285,8.772535,4.489114e+06,3.9717732e+07
2026-03-13 10:30:00,8.772562,8.794396,8.750954,8.769089,6.6848515e+06,5.890008e+07
2026-03-13 11:30:00,8.768858,8.791626,8.75292,8.772578,3.116635e+06,2.751174e+07
2026-03-13 14:00:00,8.767812,8.790039,8.752227,8.771238,2.7805175e+06,2.4791596e+07
2026-03-13 15:00:00,8.767162,8.790055,8.750065,8.768005,4.3961725e+06,3.882417e+07
