timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.842661,8.876256,8.805841,8.834485,1.5752094e+07,1.3911718e+08
2026-03-09 11:30:00,8.838569,8.861688,8.81262,8.83629,4.587657e+06,4.138929e+07
2026-03-09 14:00:00,8.82754,8.849316,8.802428,8.823063,4.830746e+06,4.3061156e+07
2026-03-09 15:00:00,8.82048,8.841268,8.79576,8.815137,5.469075e+06,4.852407e+07
2026-03-10 10:30:00,8.811486,8.828651,8.774708,8.791285,8.743808e+06,7.714691e+07
2026-03-10 11:30:00,8.793005,8.815005,8.773582,8.792528,3.6305505e+06,3.2113896e+07
2026-03-10 14:00:00,8.787403,8.808905,8.768807,8.787014,3.15438e+06,2.8250048e+07
2026-03-10 15:00:00,8.784608,8.809541,8.766939,8.78692,4.9422295e+06,4.3917268e+07
2026-03-11 10:30:00,8.787485,8.814042,8.76876,8.791779,6.541382e+06,5.7918456e+07
2026-03-11 11:30:00,8.7885685,8.809168,8.768996,8.786425,3.645245e+06,3.221468e+07
2026-03-11 14:00:00,8.783626,8.804562,8.76504,8.7822695,3.7434195e+06,3.3158748e+07
2026-03-11 15:00:00,8.780285,8.802349,8.763557,8.781931,3.6748425e+06,3.2486328e+07
2026-03-12 10:30:00,8.775896,8.799376,8.748005,8.770278,7.8195015e+06,6.8922824e+07
2026-03-12 11:30:00,8.766088,8.786649,8.74608,8.763652,3.5157475e+06,3.10434e+07
2026-03-12 14:00:00,8.761392,8.781842,8.743949,8.7612505,2.809346e+06,2.512004e+07
2026-03-12 15:00:00,8.757082,8.780307,8.738516,8.75676,4.732911e+06,4.178655e+07
2026-03-13 10:30:00,8.755377,8.777637,8.733475,8.751943,6.589322e+06,5.7874284e+07
2026-03-13 11:30:00,8.751663,8.772388,8.734451,8.751741,3.031883e+06,2.6802584e+07
2026-03-13 14:00:00,8.747828,8.769556,8.731517,8.749527,3.061286e+06,2.721648e+07
2026-03-13 15:00:00,8.746536,8.7697735,8.730325,8.748839,4.025423e+06,3.5478824e+07
