timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.837644,8.870983,8.805228,8.837647,1.8345474e+07,1.62225e+08
2026-03-09 11:30:00,8.837121,8.862619,8.811003,8.836536,4.972824e+06,4.4531296e+07
2026-03-09 14:00:00,8.837193,8.868678,8.8214445,8.851321,4.480152e+06,4.073368e+07
2026-03-09 15:00:00,8.846498,8.871044,8.825346,8.848223,5.8797445e+06,5.2485664e+07
2026-03-10 10:30:00,8.844447,8.865358,8.8116665,8.828598,1.1820535e+07,1.0561692e+08
2026-03-10 11:30:00,8.83189,8.856724,8.812021,8.834865,4.667512e+06,4.1622268e+07
2026-03-10 14:00:00,8.825212,8.849177,8.806551,8.82739,4.2282505e+06,3.7685076e+07
2026-03-10 15:00:00,8.823859,8.848315,8.805388,8.82571,5.328776e+06,4.741667e+07
2026-03-11 10:30:00,8.818582,8.8399105,8.784792,8.806779,8.869766e+06,7.921896e+07
2026-03-11 11:30:00,8.806376,8.827237,8.785208,8.803011,3.511226e+06,3.111446e+07
2026-03-11 14:00:00,8.800415,8.82185,8.780223,8.798024,3.8293535e+06,3.401605e+07
2026-03-11 15:00:00,8.796584,8.817634,8.775058,8.7917795,4.823066e+06,4.2640164e+07
2026-03-12 10:30:00,8.7902155,8.820538,8.770602,8.799201,8.0750755e+06,7.1541256e+07
2026-03-12 11:30:00,8.795759,8.816051,8.774941,8.792609,3.359658e+06,2.9707256e+07
2026-03-12 14:00:00,8.787482,8.809467,8.769342,8.786991,3.684533e+06,3.2712216e+07
2026-03-12 15:00:00,8.783298,8.806048,8.765466,8.783561,4.33423e+06,3.833032e+07
2026-03-13 10:30:00,8.777288,8.788093,8.721262,8.740703,8.1499775e+06,7.221159e+07
2026-03-13 11:30:00,8.740829,8.763861,8.719891,8.738618,3.407519e+06,3.0245808e+07
2026-03-13 14:00:00,8.740279,8.764722,8.718061,8.738724,2.9929585e+06,2.7311552e+07
2026-03-13 15:00:00,8.737312,8.759539,8.716116,8.733638,4.445253e+06,3.898241e+07
