timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.847018,8.872837,8.81727,8.8397875,1.7119672e+07,1.5206158e+08
2026-03-09 11:30:00,8.838707,8.863008,8.814369,8.838146,4.956179e+06,4.4327824e+07
2026-03-09 14:00:00,8.830757,8.852539,8.807588,8.827447,4.3974185e+06,3.916166e+07
2026-03-09 15:00:00,8.826237,8.855728,8.810113,8.835161,6.31098e+06,5.610175e+07
2026-03-10 10:30:00,8.827606,8.845124,8.771131,8.804541,9.619343e+06,8.473578e+07
2026-03-10 11:30:00,8.804815,8.834662,8.788018,8.815282,4.214006e+06,3.7402892e+07
2026-03-10 14:00:00,8.810126,8.835405,8.79365,8.815411,3.740077e+06,3.3430564e+07
2026-03-10 15:00:00,8.812517,8.838236,8.795305,8.816295,5.196074e+06,4.6288704e+07
2026-03-11 10:30:00,8.81214,8.830314,8.780875,8.798782,8.512008e+06,7.557379e+07
2026-03-11 11:30:00,8.796308,8.815148,8.771225,8.787334,4.2102805e+06,3.7038744e+07
2026-03-11 14:00:00,8.785269,8.805405,8.763922,8.780352,3.869701e+06,3.4249504e+07
2026-03-11 15:00:00,8.778366,8.79919,8.756635,8.773174,4.797036e+06,4.2375504e+07
2026-03-12 10:30:00,8.771848,8.792254,8.746122,8.763634,7.314091e+06,6.4372424e+07
2026-03-12 11:30:00,8.762694,8.784552,8.745771,8.763643,3.2697845e+06,2.8743408e+07
2026-03-12 14:00:00,8.761168,8.782301,8.7441435,8.761466,2.8582065e+06,2.5500696e+07
2026-03-12 15:00:00,8.757591,8.780543,8.740699,8.758346,4.1140012e+06,3.6373584e+07
2026-03-13 10:30:00,8.757814,8.779779,8.737291,8.755179,6.025867e+06,5.2976856e+07
2026-03-13 11:30:00,8.753871,8.774514,8.737032,8.7540245,3.003274e+06,2.6579492e+07
2026-03-13 14:00:00,8.749743,8.771517,8.733871,8.751605,3.0553735e+06,2.7157364e+07
2026-03-13 15:00:00,8.748512,8.771566,8.732496,8.75056,4.0320135e+06,3.5546092e+07
