timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.832901,8.883725,8.807942,8.846657,1.722936e+07,1.540215e+08
2026-03-09 11:30:00,8.849803,8.879202,8.825986,8.856208,5.753395e+06,5.1804896e+07
2026-03-09 14:00:00,8.848473,8.870326,8.823439,8.84476,4.283508e+06,3.8492796e+07
2026-03-09 15:00:00,8.840849,8.864126,8.818786,8.840099,5.650988e+06,5.042819e+07
2026-03-10 10:30:00,8.833376,8.848215,8.770307,8.788723,1.1660949e+07,1.0321095e+08
2026-03-10 11:30:00,8.793265,8.823987,8.776618,8.80403,3.7936225e+06,3.3733524e+07
2026-03-10 14:00:00,8.805861,8.830199,8.775984,8.793711,4.1222745e+06,3.6839172e+07
2026-03-10 15:00:00,8.792425,8.819083,8.775816,8.798035,3.909049e+06,3.4839296e+07
2026-03-11 10:30:00,8.783688,8.825177,8.763013,8.791,8.3568485e+06,7.598853e+07
2026-03-11 11:30:00,8.79004,8.808696,8.764834,8.780712,3.25181e+06,2.9006992e+07
2026-03-11 14:00:00,8.779831,8.799176,8.758044,8.7743845,2.905184e+06,2.600062e+07
2026-03-11 15:00:00,8.770477,8.792166,8.744108,8.764055,4.875979e+06,4.274906e+07
2026-03-12 10:30:00,8.762899,8.783785,8.729546,8.74839,6.319715e+06,5.6000164e+07
2026-03-12 11:30:00,8.748814,8.77474,8.734031,8.754424,3.458496e+06,3.0412944e+07
2026-03-12 14:00:00,8.752867,8.774461,8.736588,8.754176,2.781845e+06,2.4776144e+07
2026-03-12 15:00:00,8.7476845,8.770173,8.728259,8.745244,3.832344e+06,3.4331764e+07
2026-03-13 10:30:00,8.737283,8.768664,8.715371,8.744997,6.7631095e+06,5.8806796e+07
2026-03-13 11:30:00,8.743237,8.765856,8.716082,8.735274,3.5572815e+06,3.2113912e+07
2026-03-13 14:00:00,8.732492,8.752266,8.712223,8.72843,2.956076e+06,2.6338896e+07
2026-03-13 15:00:00,8.725464,8.748507,8.706702,8.725414,4.399872e+06,3.844666e+07
