timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.848054,8.895173,8.817399,8.861309,1.939726e+07,1.7144198e+08
2026-03-09 11:30:00,8.853732,8.877755,8.816478,8.841924,5.878746e+06,5.279416e+07
2026-03-09 14:00:00,8.841753,8.874762,8.815057,8.836987,4.6179145e+06,4.1220016e+07
2026-03-09 15:00:00,8.837533,8.865016,8.816451,8.842855,5.296949e+06,4.7368116e+07
2026-03-10 10:30:00,8.820418,8.857479,8.755353,8.825626,1.0382709e+07,9.127131e+07
2026-03-10 11:30:00,8.814826,8.83947,8.791205,8.814199,3.615493e+06,3.2393796e+07
2026-03-10 14:00:00,8.810557,8.836074,8.792085,8.815271,4.1173422e+06,3.6935492e+07
2026-03-10 15:00:00,8.81869,8.839823,8.796627,8.814552,5.723444e+06,5.110365e+07
2026-03-11 10:30:00,8.812793,8.835605,8.768625,8.801857,8.558594e+06,7.552461e+07
2026-03-11 11:30:00,8.79796,8.823294,8.778192,8.80027,4.7080545e+06,4.1641344e+07
2026-03-11 14:00:00,8.796533,8.820931,8.769429,8.789619,4.260386e+06,3.841306e+07
2026-03-11 15:00:00,8.788571,8.810233,8.762833,8.78263,5.728708e+06,5.035056e+07
2026-03-12 10:30:00,8.774394,8.802573,8.7455435,8.776091,8.2354475e+06,7.224194e+07
2026-03-12 11:30:00,8.774026,8.801205,8.749847,8.773672,4.05391e+06,3.6448124e+07
2026-03-12 14:00:00,8.769246,8.788884,8.745064,8.76027,4.361499e+06,3.8721824e+07
2026-03-12 15:00:00,8.7582655,8.780496,8.738225,8.755932,4.329763e+06,3.830733e+07
2026-03-13 10:30:00,8.755748,8.77607,8.72362,8.742794,7.5171975e+06,6.634909e+07
2026-03-13 11:30:00,8.740837,8.765059,8.723985,8.743663,3.85804e+06,3.3984972e+07
2026-03-13 14:00:00,8.749509,8.773094,8.721843,8.738822,4.912911e+06,4.302951e+07
2026-03-13 15:00:00,8.737616,8.763171,8.721535,8.741784,4.33635e+06,3.822625e+07
