timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.851342,8.881159,8.826568,8.847509,1.5743216e+07,1.4065894e+08
2026-03-09 11:30:00,8.843134,8.866065,8.818847,8.841312,4.48251e+06,4.019834e+07
2026-03-09 14:00:00,8.836272,8.860446,8.815156,8.837784,4.480326e+06,4.0141616e+07
2026-03-09 15:00:00,8.835526,8.862714,8.817151,8.840591,6.287003e+06,5.5924096e+07
2026-03-10 10:30:00,8.835169,8.851481,8.798562,8.815147,7.9509225e+06,7.04283e+07
2026-03-10 11:30:00,8.816994,8.843569,8.801137,8.825683,3.744184e+06,3.3191496e+07
2026-03-10 14:00:00,8.818529,8.842362,8.801584,8.822279,3.661317e+06,3.2694184e+07
2026-03-10 15:00:00,8.819315,8.844064,8.801613,8.821798,5.1463415e+06,4.5830284e+07
2026-03-11 10:30:00,8.817947,8.840466,8.791529,8.813861,7.6205775e+06,6.777824e+07
2026-03-11 11:30:00,8.810913,8.834053,8.79105,8.811714,4.206823e+06,3.7124812e+07
2026-03-11 14:00:00,8.810005,8.83163,8.792409,8.811337,3.1829275e+06,2.8319472e+07
2026-03-11 15:00:00,8.806609,8.827907,8.786832,8.804,4.3830325e+06,3.8846264e+07
2026-03-12 10:30:00,8.802076,8.821597,8.775647,8.792805,7.2729885e+06,6.4437924e+07
2026-03-12 11:30:00,8.790726,8.813534,8.77259,8.792517,3.635456e+06,3.2044764e+07
2026-03-12 14:00:00,8.787342,8.8094635,8.769634,8.787748,3.644023e+06,3.2320784e+07
2026-03-12 15:00:00,8.784372,8.805862,8.765315,8.782203,4.632712e+06,4.1012536e+07
2026-03-13 10:30:00,8.78157,8.8024025,8.758063,8.775535,6.6819055e+06,5.9029704e+07
2026-03-13 11:30:00,8.774765,8.794707,8.75551,8.772205,3.1003685e+06,2.7399656e+07
2026-03-13 14:00:00,8.769763,8.7944975,8.754513,8.775529,3.1482575e+06,2.7982252e+07
2026-03-13 15:00:00,8.771056,8.794744,8.75455,8.773342,4.1066618e+06,3.6250976e+07
