timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.845045,8.871207,8.818199,8.843435,1.6948196e+07,1.4981571e+08
2026-03-09 11:30:00,8.839934,8.863399,8.813797,8.837236,5.436996e+06,4.838985e+07
2026-03-09 14:00:00,8.830784,8.852363,8.807723,8.827841,4.4734075e+06,3.9779976e+07
2026-03-09 15:00:00,8.8264265,8.855915,8.810325,8.835488,6.3378635e+06,5.6318136e+07
2026-03-10 10:30:00,8.82864,8.844573,8.787157,8.804284,9.327826e+06,8.25761e+07
2026-03-10 11:30:00,8.808405,8.837114,8.792724,8.81919,3.8365125e+06,3.4089636e+07
2026-03-10 14:00:00,8.813463,8.837745,8.797117,8.818431,3.3184235e+06,2.9833876e+07
2026-03-10 15:00:00,8.815119,8.840353,8.797592,8.817961,5.112937e+06,4.558804e+07
2026-03-11 10:30:00,8.815373,8.835125,8.789406,8.806174,7.1096625e+06,6.3194624e+07
2026-03-11 11:30:00,8.803651,8.824192,8.782427,8.800585,3.7482385e+06,3.308292e+07
2026-03-11 14:00:00,8.797776,8.818482,8.778543,8.796116,3.435119e+06,3.0499096e+07
2026-03-11 15:00:00,8.792454,8.813962,8.772492,8.789875,4.366313e+06,3.858647e+07
2026-03-12 10:30:00,8.788009,8.80818,8.763326,8.780424,6.7477295e+06,5.9593904e+07
2026-03-12 11:30:00,8.779276,8.802621,8.763593,8.783777,3.204355e+06,2.8251224e+07
2026-03-12 14:00:00,8.779745,8.801441,8.763479,8.781963,2.8332e+06,2.5302592e+07
2026-03-12 15:00:00,8.776599,8.799471,8.760328,8.7783,3.754865e+06,3.3239936e+07
2026-03-13 10:30:00,8.777198,8.798409,8.755828,8.773186,5.98534e+06,5.2872984e+07
2026-03-13 11:30:00,8.770604,8.79019,8.75124,8.767812,3.3183565e+06,2.9366212e+07
2026-03-13 14:00:00,8.763881,8.784216,8.746963,8.76417,2.706999e+06,2.41721e+07
2026-03-13 15:00:00,8.759855,8.7822075,8.741797,8.759479,4.2900505e+06,3.7863932e+07
