timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.837857,8.88835,8.799292,8.84766,1.8247864e+07,1.6112566e+08
2026-03-09 11:30:00,8.838429,8.860718,8.802383,8.825862,4.931616e+06,4.4411436e+07
2026-03-09 14:00:00,8.822114,8.848071,8.79758,8.823604,4.2919755e+06,3.8410708e+07
2026-03-09 15:00:00,8.818317,8.841859,8.79104,8.813373,7.3842815e+06,6.546224e+07
2026-03-10 10:30:00,8.797403,8.833854,8.742252,8.773116,1.2403879e+07,1.099363e+08
2026-03-10 11:30:00,8.775529,8.805779,8.755545,8.7821245,4.616861e+06,4.096311e+07
2026-03-10 14:00:00,8.778059,8.798885,8.750849,8.768204,4.800407e+06,4.254167e+07
2026-03-10 15:00:00,8.767251,8.789224,8.744198,8.762261,5.243268e+06,4.626472e+07
2026-03-11 10:30:00,8.763167,8.791143,8.742808,8.767585,7.8591235e+06,6.909556e+07
2026-03-11 11:30:00,8.762649,8.783094,8.73739,8.756766,4.2015695e+06,3.656692e+07
2026-03-11 14:00:00,8.763554,8.782991,8.730781,8.74706,3.619314e+06,3.1626216e+07
2026-03-11 15:00:00,8.748016,8.782129,8.728795,8.759165,6.374216e+06,5.5942384e+07
2026-03-12 10:30:00,8.763844,8.790321,8.736673,8.759622,8.615239e+06,7.581473e+07
2026-03-12 11:30:00,8.763457,8.782617,8.72419,8.738694,4.074368e+06,3.6360944e+07
2026-03-12 14:00:00,8.748969,8.773838,8.718426,8.739216,3.530848e+06,3.0796956e+07
2026-03-12 15:00:00,8.740055,8.762562,8.71857,8.735841,5.044879e+06,4.4785344e+07
2026-03-13 10:30:00,8.719601,8.769389,8.691567,8.748695,8.2542665e+06,7.203589e+07
2026-03-13 11:30:00,8.745145,8.762028,8.71057,8.723125,3.9688535e+06,3.4834576e+07
2026-03-13 14:00:00,8.721444,8.745305,8.70397,8.72262,3.912749e+06,3.456856e+07
2026-03-13 15:00:00,8.718084,8.740912,8.697279,8.718259,3.8023245e+06,3.3204876e+07
