timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.845291,8.888991,8.820546,8.859074,1.7173118e+07,1.5208534e+08
2026-03-09 11:30:00,8.860683,8.88595,8.835211,8.863113,5.2992185e+06,4.7766024e+07
2026-03-09 14:00:00,8.855717,8.878184,8.83217,8.855593,4.7608945e+06,4.2726532e+07
2026-03-09 15:00:00,8.851459,8.875773,8.829065,8.851265,6.328305e+06,5.630425e+07
2026-03-10 10:30:00,8.843265,8.859966,8.79248,8.810144,1.0866194e+07,9.672259e+07
2026-03-10 11:30:00,8.81222,8.839236,8.792435,8.817243,4.238986e+06,3.7684828e+07
2026-03-10 14:00:00,8.810787,8.833834,8.790617,8.810282,4.1353082e+06,3.6843508e+07
2026-03-10 15:00:00,8.808834,8.833481,8.789363,8.810205,5.1754465e+06,4.613424e+07
2026-03-11 10:30:00,8.808635,8.829684,8.7825165,8.801544,7.722131e+06,6.845599e+07
2026-03-11 11:30:00,8.800692,8.821302,8.780443,8.798063,3.4728405e+06,3.0616612e+07
2026-03-11 14:00:00,8.795557,8.816651,8.776141,8.793939,3.4434765e+06,3.0584108e+07
2026-03-11 15:00:00,8.791755,8.812181,8.770421,8.786425,4.740394e+06,4.1966224e+07
2026-03-12 10:30:00,8.784628,8.804762,8.757617,8.775446,7.811168e+06,6.8894744e+07
2026-03-12 11:30:00,8.772624,8.793715,8.753306,8.770935,3.6597975e+06,3.219332e+07
2026-03-12 14:00:00,8.768621,8.789203,8.750944,8.76789,2.914831e+06,2.5961108e+07
2026-03-12 15:00:00,8.763759,8.78593,8.745681,8.762715,4.134008e+06,3.658548e+07
2026-03-13 10:30:00,8.7630205,8.784395,8.740406,8.758313,6.575965e+06,5.7800836e+07
2026-03-13 11:30:00,8.757212,8.778016,8.740255,8.757439,3.0584765e+06,2.6978896e+07
2026-03-13 14:00:00,8.753127,8.774246,8.736852,8.754522,2.7272465e+06,2.4325456e+07
2026-03-13 15:00:00,8.750699,8.774142,8.733839,8.752233,4.334953e+06,3.8214132e+07
