timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.843368,8.878844,8.816258,8.847159,1.750997e+07,1.5571968e+08
2026-03-09 11:30:00,8.849266,8.874246,8.825161,8.850007,4.687638e+06,4.236056e+07
2026-03-09 14:00:00,8.845646,8.871098,8.8241625,8.848704,4.682703e+06,4.2210584e+07
2026-03-09 15:00:00,8.844,8.869937,8.821695,8.846249,6.359972e+06,5.672292e+07
2026-03-10 10:30:00,8.826779,8.854283,8.784445,8.811484,1.1994277e+07,1.0439107e+08
2026-03-10 11:30:00,8.817761,8.847383,8.799943,8.827246,3.839507e+06,3.432428e+07
2026-03-10 14:00:00,8.821268,8.843993,8.801462,8.8211355,4.0995245e+06,3.670474e+07
2026-03-10 15:00:00,8.817848,8.844624,8.801125,8.823335,4.9129525e+06,4.3720264e+07
2026-03-11 10:30:00,8.821183,8.836817,8.78622,8.802322,8.635884e+06,7.567425e+07
2026-03-11 11:30:00,8.802034,8.8239975,8.779453,8.799175,4.242109e+06,3.7468536e+07
2026-03-11 14:00:00,8.797333,8.818067,8.777516,8.795017,3.529207e+06,3.1340568e+07
2026-03-11 15:00:00,8.792233,8.8127165,8.770728,8.78697,4.774401e+06,4.2266384e+07
2026-03-12 10:30:00,8.786544,8.810522,8.763692,8.784565,7.421615e+06,6.5655336e+07
2026-03-12 11:30:00,8.782588,8.805798,8.764993,8.784792,3.6806935e+06,3.2438896e+07
2026-03-12 14:00:00,8.781599,8.80317,8.764899,8.782972,2.959527e+06,2.6407548e+07
2026-03-12 15:00:00,8.777683,8.797713,8.754404,8.769692,4.8251985e+06,4.2692984e+07
2026-03-13 10:30:00,8.770392,8.794545,8.751253,8.770864,6.2532915e+06,5.514156e+07
2026-03-13 11:30:00,8.770776,8.793708,8.754845,8.774457,3.121136e+06,2.7587676e+07
2026-03-13 14:00:00,8.768211,8.787864,8.749156,8.765251,2.7500325e+06,2.4497304e+07
2026-03-13 15:00:00,8.761239,8.783638,8.743627,8.7612505,4.0111445e+06,3.5382296e+07
