timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.7876625,8.871847,8.678633,8.811143,2.4696552e+07,2.1343984e+08
2026-03-09 11:30:00,8.814915,8.85568,8.790191,8.83161,4.7076875e+06,4.2930004e+07
2026-03-09 14:00:00,8.824599,8.84732,8.797669,8.819769,3.9780265e+06,3.6153476e+07
2026-03-09 15:00:00,8.8196945,8.847811,8.800229,8.825877,6.0832115e+06,5.429984e+07
2026-03-10 10:30:00,8.82448,8.843644,8.782537,8.8037195,1.1923575e+07,1.0419602e+08
2026-03-10 11:30:00,8.822978,8.846113,8.779204,8.793519,4.7365245e+06,4.225627e+07
2026-03-10 14:00:00,8.799135,8.826645,8.768362,8.791907,4.235033e+06,3.7330892e+07
2026-03-10 15:00:00,8.792121,8.824907,8.774349,8.802856,5.61925e+06,5.0057164e+07
2026-03-11 10:30:00,8.804372,8.833592,8.776004,8.803874,1.0951409e+07,9.699797e+07
2026-03-11 11:30:00,8.799265,8.821498,8.775317,8.79499,3.8565935e+06,3.4457436e+07
2026-03-11 14:00:00,8.807124,8.827233,8.788957,8.8046,4.0207445e+06,3.6367076e+07
2026-03-11 15:00:00,8.800887,8.832704,8.771916,8.787781,6.099229e+06,5.4797068e+07
2026-03-12 10:30:00,8.78419,8.802204,8.744099,8.760087,7.20856e+06,6.463652e+07
2026-03-12 11:30:00,8.759702,8.786059,8.741327,8.763561,3.921392e+06,3.478332e+07
2026-03-12 14:00:00,8.768303,8.789713,8.736113,8.751711,4.569117e+06,4.015255e+07
2026-03-12 15:00:00,8.750998,8.774924,8.724795,8.744598,4.752485e+06,4.2678056e+07
2026-03-13 10:30:00,8.725068,8.781497,8.695011,8.764657,9.193703e+06,8.016534e+07
2026-03-13 11:30:00,8.759897,8.796907,8.7211895,8.775539,4.0318905e+06,3.5891136e+07
2026-03-13 14:00:00,8.77509,8.794298,8.740268,8.757385,3.7601195e+06,3.3054296e+07
2026-03-13 15:00:00,8.756423,8.777441,8.733788,8.750735,4.1536068e+06,3.6933764e+07
