timestamps,open,high,low,close,volume,amount
2026-03-09 10:30:00,8.844715,8.8810005,8.821558,8.854735,1.8246018e+07,1.6142664e+08
2026-03-09 11:30:00,8.852618,8.877106,8.826063,8.851871,5.603564e+06,5.0131336e+07
2026-03-09 14:00:00,8.84615,8.86781,8.822309,8.8440275,4.646632e+06,4.1496348e+07
2026-03-09 15:00:00,8.8412485,8.86776,8.821636,8.845077,6.343701e+06,5.637985e+07
2026-03-10 10:30:00,8.83762,8.854002,8.771587,8.806816,1.0354128e+07,9.108362e+07
2026-03-10 11:30:00,8.804126,8.831488,8.784256,8.809362,4.1873982e+06,3.717803e+07
2026-03-10 14:00:00,8.80482,8.828131,8.7856045,8.805888,3.708187e+06,3.3129312e+07
2026-03-10 15:00:00,8.802325,8.824168,8.78112,8.798567,4.941609e+06,4.384884e+07
2026-03-11 10:30:00,8.796995,8.817301,8.770614,8.788462,7.512329e+06,6.6537668e+07
2026-03-11 11:30:00,8.786824,8.805888,8.76437,8.780342,3.7487725e+06,3.2974192e+07
2026-03-11 14:00:00,8.778747,8.798682,8.758481,8.774929,3.3995385e+06,3.0141768e+07
2026-03-11 15:00:00,8.772379,8.793785,8.752404,8.7694845,4.329731e+06,3.8228948e+07
2026-03-12 10:30:00,8.76811,8.788657,8.741533,8.75943,7.71313e+06,6.785314e+07
2026-03-12 11:30:00,8.75803,8.779842,8.741211,8.759257,3.233562e+06,2.8447548e+07
2026-03-12 14:00:00,8.756968,8.778092,8.740427,8.757846,2.819427e+06,2.5163396e+07
2026-03-12 15:00:00,8.754112,8.777162,8.737617,8.75542,4.0769975e+06,3.602907e+07
2026-03-13 10:30:00,8.754992,8.777212,8.734703,8.752996,5.99579e+06,5.267304e+07
2026-03-13 11:30:00,8.7514715,8.771967,8.734718,8.75173,2.9744605e+06,2.6324544e+07
2026-03-13 14:00:00,8.747478,8.768609,8.731622,8.749384,2.678254e+06,2.391504e+07
2026-03-13 15:00:00,8.745707,8.769609,8.72954,8.748438,4.297851e+06,3.784402e+07
